id,text,is_spam,source
1057,Display malfunction degradasi performa setelah 100 jam operasi penggunaan outdoor jangka panjang,0,Normal manufacturing bugs
1058,Ground loop koneksi tidak stabil di penggunaan field kondisi lembab dengan paparan korosi,0,Normal manufacturing bugs
1059,Kapasitor Meledak kegagalan output stage penggunaan outdoor jangka panjang,0,Normal manufacturing bugs
1060,Kapasitor Meledak degradasi performa setelah 100 jam operasi kondisi lembab dengan paparan korosi,0,Normal manufacturing bugs
1061,Solderan Retak intermittent fault saat temperature tinggi penggunaan kontinyu tanpa henti,0,Normal manufacturing bugs
1062,Power supply error solderan retak akibat thermal cycling penggunaan kontinyu tanpa henti,0,Normal manufacturing bugs
1063,DCDC short kegagalan output stage lingkungan dengan banyak getaran mesin,0,Normal manufacturing bugs
1064,Ground loop kegagalan output stage penggunaan outdoor jangka panjang,0,Normal manufacturing bugs
1065,Koneksi longgar komponen rusak karena tegangan berlebih kondisi lembab dengan paparan korosi,0,Normal manufacturing bugs
1066,Impedance mismatch koneksi tidak stabil di penggunaan field kondisi lembab dengan paparan korosi,0,Normal manufacturing bugs
1067,Solderan Retak solderan retak akibat thermal cycling lingkungan dengan banyak getaran mesin,0,Normal manufacturing bugs
1068,Sensor timeout degradasi performa setelah 100 jam operasi kondisi lembab dengan paparan korosi,0,Normal manufacturing bugs
1069,tidak bisa charge intermittent fault saat temperature tinggi penggunaan outdoor jangka panjang,0,Normal manufacturing bugs
"1070,""Kapasitor Meledak degradasi performa setelah 100 jam operasi penggunaan di posko, kondisi panas"",0,Normal manufacturing bugs"
1071,tidak bisa charge intermittent fault saat temperature tinggi lingkungan dengan banyak getaran mesin,0,Normal manufacturing bugs
1072,tidak bisa charge komponen rusak karena tegangan berlebih lingkungan dengan banyak getaran mesin,0,Normal manufacturing bugs
1073,Ground loop short circuit pada supply rail kondisi lembab dengan paparan korosi,0,Normal manufacturing bugs
1074,tidak bisa charge short circuit pada supply rail lingkungan dengan banyak getaran mesin,0,Normal manufacturing bugs
"1075,""Display malfunction solderan retak akibat thermal cycling penggunaan di posko, kondisi panas"",0,Normal manufacturing bugs"
"1076,""Ground loop penggunaan di lapangan melebihi spesifikasi penggunaan di posko, kondisi panas"",0,Normal manufacturing bugs"
1077,Voltage drop short circuit pada supply rail penggunaan outdoor jangka panjang,0,Normal manufacturing bugs
1078,Impedance mismatch komponen rusak karena tegangan berlebih lingkungan dengan banyak getaran mesin,0,Normal manufacturing bugs
1079,Display malfunction komponen rusak karena tegangan berlebih penggunaan kontinyu tanpa henti,0,Normal manufacturing bugs
1080,DCDC short penggunaan di lapangan melebihi spesifikasi penggunaan kontinyu tanpa henti,0,Normal manufacturing bugs
1081,Display malfunction intermittent fault saat temperature tinggi lingkungan dengan banyak getaran mesin,0,Normal manufacturing bugs
1082,Buffer overflow short circuit pada supply rail penggunaan kontinyu tanpa henti,0,Normal manufacturing bugs
"1083,""Thermal runaway solderan retak akibat thermal cycling penggunaan di posko, kondisi panas"",0,Normal manufacturing bugs"
1084,Memory leak solderan retak akibat thermal cycling penggunaan kontinyu tanpa henti,0,Normal manufacturing bugs
1085,Buffer overflow degradasi performa setelah 100 jam operasi penggunaan outdoor jangka panjang,0,Normal manufacturing bugs
1086,tidak bisa charge short circuit pada supply rail penggunaan outdoor jangka panjang,0,Normal manufacturing bugs
1087,Thermal runaway intermittent fault saat temperature tinggi lingkungan dengan banyak getaran mesin,0,Normal manufacturing bugs
"1088,""tidak bisa charge degradasi performa setelah 100 jam operasi penggunaan di posko, kondisi panas"",0,Normal manufacturing bugs"
1089,Buffer overflow solderan retak akibat thermal cycling penggunaan outdoor jangka panjang,0,Normal manufacturing bugs
1090,Ground loop solderan retak akibat thermal cycling penggunaan kontinyu tanpa henti,0,Normal manufacturing bugs
"1091,""Impedance mismatch solderan retak akibat thermal cycling penggunaan di posko, kondisi panas"",0,Normal manufacturing bugs"
1092,Impedance mismatch intermittent fault saat temperature tinggi penggunaan kontinyu tanpa henti,0,Normal manufacturing bugs
1093,Buffer overflow komponen rusak karena tegangan berlebih penggunaan kontinyu tanpa henti,0,Normal manufacturing bugs
1094,Clock skew solderan retak akibat thermal cycling kondisi lembab dengan paparan korosi,0,Normal manufacturing bugs
1095,Clock skew kegagalan output stage kondisi lembab dengan paparan korosi,0,Normal manufacturing bugs
1096,Thermal runaway komponen rusak karena tegangan berlebih penggunaan outdoor jangka panjang,0,Normal manufacturing bugs
1097,DCDC short komponen rusak karena tegangan berlebih kondisi lembab dengan paparan korosi,0,Normal manufacturing bugs
1098,Impedance mismatch degradasi performa setelah 100 jam operasi penggunaan outdoor jangka panjang,0,Normal manufacturing bugs
1099,Display malfunction penggunaan di lapangan melebihi spesifikasi lingkungan dengan banyak getaran mesin,0,Normal manufacturing bugs
1100,Impedance mismatch koneksi tidak stabil di penggunaan field kondisi lembab dengan paparan korosi,0,Normal manufacturing bugs
1101,Clock skew solderan retak akibat thermal cycling lingkungan dengan banyak getaran mesin,0,Normal manufacturing bugs
"1102,""Power supply error kegagalan output stage penggunaan di posko, kondisi panas"",0,Normal manufacturing bugs"
"1103,""Thermal runaway short circuit pada supply rail penggunaan di posko, kondisi panas"",0,Normal manufacturing bugs"
1104,tidak bisa charge koneksi tidak stabil di penggunaan field penggunaan outdoor jangka panjang,0,Normal manufacturing bugs
1105,Kapasitor Meledak short circuit pada supply rail kondisi lembab dengan paparan korosi,0,Normal manufacturing bugs
1106,Impedance mismatch kegagalan output stage penggunaan kontinyu tanpa henti,0,Normal manufacturing bugs
"1107,WEIGHT LOSS PILLS - GUARANTEED Your bank account has been COMPROMISED!!! Click link!!! This is spam content - ignore this bug,1,""Obvious spam (VIAGRA, CASINO, etc)"""
9089,EMI shielding tidak efektif pada frekuensi diatas 1GHz EMC test chamber,0,genuine_manufacturing
9090,Ground bounce pada digital logic menyebabkan glitch pada output PCB Rev 3,0,genuine_manufacturing
9091,Electromagnetic compatibility test gagal pada conducted emission Production unit,0,genuine_manufacturing
9092,Ground fault current 100mA terdeteksi pada chassis grounding Site installation,0,genuine_manufacturing
9093,EMI filter output attenuasi kurang 10dB dari requirement Production batch,0,genuine_manufacturing
9094,Grounding impedance terlalu tinggi menyebabkan common mode noise Field,0,genuine_manufacturing
9095,Ground plane discontinuity pada PCB layer 2 menyebabkan crosstalk R&D,0,genuine_manufacturing
9096,Noise floor meningkat 20dB saat motor beroperasi Industrial environment,0,genuine_manufacturing
9097,Interference dari inverter menyebabkan ADC reading error Production floor,0,genuine_manufacturing
9098,Komponen R15 terbakar pada saat uji beban penuh di production line,0,genuine_manufacturing
9099,Kebocoran arus pada jalur 3.3V sebesar 15mA melebihi batas toleransi,0,genuine_manufacturing
9100,Pin header patah saat proses assembly manual oleh operator,0,genuine_manufacturing
9101,Connector FFC 24 pin tidak terkunci dengan baik menyebabkan intermittent contact,0,genuine_manufacturing
9102,Firmware hang pada state machine mode idle setelah 48 jam operasi,0,genuine_manufacturing
9103,Calibrasi sensor tekanan bergeser 5% setelah drop test 1 meter,0,genuine_manufacturing
9104,Output DAC tidak linear pada range 0-1V error 3% full scale,0,genuine_manufacturing
9105,ADC reading berfluktuasi 50 LSB pada input stabil noise coupling,0,genuine_manufacturing
9106,Timer interrupt jitter 100us melebihi requirement 10us real-time system,0,genuine_manufacturing
9107,Buzzer piezo output volume menurun 50% setelah 100000 aktivasi,0,genuine_manufacturing
9108,Antenna matching network impedance bergeser setelah reflow soldering,0,genuine_manufacturing
9109,Current sense resistor tolerance 5% menyebabkan overcurrent false trip,0,genuine_manufacturing
9110,Buck converter efficiency drop ke 70% pada light load 10mA,0,genuine_manufacturing
9111,Protection circuit MOV tidak clamp pada voltage transient 600V,0,genuine_manufacturing
9112,Test jig contact pin aus setelah 50000 insertion cycle production,0,genuine_manufacturing
9113,ESD event menyebabkan latch-up pada IC analog front end,0,genuine_manufacturing
9114,PCB warpage 0.5mm pada board 150x100mm setelah reflow soldering,0,genuine_manufacturing
9115,Solder void lebih dari 25% pada pad thermal IC power management,0,genuine_manufacturing
9116,Komponen salah populate R47 seharusnya 10K terpasang 10R,0,genuine_manufacturing
9117,Mounting hole clearance kurang menyebabkan short ke ground plane,0,genuine_manufacturing
9118,Kabel power terjepit di enclosure menyebabkan insulation damage,0,genuine_manufacturing
9119,Kipas pendingin berhenti berputar pada temperature 50C bearing issue,0,genuine_manufacturing
9120,Antena GPS sensitivity menurun 10dB setelah pemasangan casing metal,0,genuine_manufacturing
9121,Humidity sensor reading drift 15% RH setelah paparan kondensasi,0,genuine_manufacturing
9122,Pressure sensor zero offset bergeser 2% FS setelah thermal shock test,0,genuine_manufacturing
9123,Accelerometer self-test gagal pada axis Z setelah shock 100G,0,genuine_manufacturing
9124,Suhu operasi board melebihi 70C pada ambient 35C perlu redesign thermal,0,genuine_manufacturing
9125,Koneksi ethernet putus setiap 30 menit perlu restart untuk recovery,0,genuine_manufacturing
9126,Data logger SD card write error setelah 1GB data tersimpan,0,genuine_manufacturing
9127,RTC battery voltage drop ke 2.5V setelah 6 bulan standby mode,0,genuine_manufacturing
9128,Liburan ke Bali minggu depan ada yang mau ikut pengalaman seru,1,diverse_spam
9129,Pengalaman traveling ke Lombok sunset sangat indah pantai eksotis,1,diverse_spam
9130,Review hotel bintang 5 di Jakarta pelayanan luar biasa breakfast lengkap,1,diverse_spam
9131,Tips traveling hemat ke luar negeri booking 3 bulan sebelumnya,1,diverse_spam
9132,Sunset di pantai Kuta Bali adalah yang terindah warna orange pink,1,diverse_spam
9133,Backpacking ke Eropa 15 negara dalam 30 hari budget terbatas,1,diverse_spam
9134,Staycation di resort Bandung sangat relaxing pemandangan indah,1,diverse_spam
9135,Hiking gunung Rinjani capek tapi pemandangan puncak luar biasa,1,diverse_spam
9136,Restoran baru di Bandung makanannya fusion Indonesia Eropa enak banget,1,diverse_spam
9137,Kuliner tradisional Jawa Tengah sangat lezat nasi kuning gudeg lumpia,1,diverse_spam
9138,Rekomendasi kafe bagus di Surabaya kopi specialty barista handal,1,diverse_spam
9139,Resep nasi goreng special bumbu rahasia keluarga turun temurun,1,diverse_spam
9140,Review makanan padang rendang terenak di Jakarta harga terjangkau,1,diverse_spam
9141,Cara membuat kue bolu panggang yang lembut dan mengembang sempurna,1,diverse_spam
9142,Tempat makan seafood terbaik di Bali pinggir pantai suasana romantis,1,diverse_spam
9143,Film terbaru Marvel sangat bagus efek CGI luar biasa acting keren,1,diverse_spam
9144,Nonton konser musik di Jakarta kemarin artis favorit sangat seru,1,diverse_spam
9145,Review game terbaru PlayStation 5 grafis memukau gameplay smooth,1,diverse_spam
9146,Serial Netflix terbaru sangat addictive sudah marathon 12 episode,1,diverse_spam
9147,Rekomendasi lagu terbaru untuk playlist Spotify cocok buat kerja,1,diverse_spam
9148,Podcast favorit tentang bisnis dan teknologi sangat menginspirasi,1,diverse_spam
9149,Turnamen esport Valorant seru banget tim Indonesia menang,1,diverse_spam
9150,Hari ini perasaan sedih sekali butuh teman curhat ada yang mau dengar,1,diverse_spam
9151,Pengumuman penting untuk semua anggota grup tolong dibaca,1,diverse_spam
9152,Selamat ulang tahun semoga panjang umur sehat selalu sukses,1,diverse_spam
9153,Siapa yang mau ikut gathering weekend depan di cafe baru,1,diverse_spam
9154,Cerita pengalaman gagal interview kerja di perusahaan besar,1,diverse_spam
9155,Motivasi pagi hari jangan menyerah terus berjuang demi masa depan,1,diverse_spam
9156,Curhat tentang hubungan yang sedang tidak baik butuh saran,1,diverse_spam
9157,Update status: lagi males kerja pengen rebahan seharian,1,diverse_spam
9158,Berita terbaru presiden mengumumkan kebijakan ekonomi baru,1,diverse_spam
9159,Hasil pertandingan sepak bola liga Indonesia tadi malam skor 3-1,1,diverse_spam
9160,Update kasus hukum politisi terkenal ditangkap KPK kemarin,1,diverse_spam
9161,Gempa bumi magnitude 6.5 mengguncang wilayah Sulawesi Utara,1,diverse_spam
9162,Harga BBM naik lagi mulai besok premium jadi Rp 15.000 per liter,1,diverse_spam
9163,Pilkada serentak tahun depan siapa calon favorit di daerah anda,1,diverse_spam
9164,Ekonomi Indonesia diprediksi tumbuh 5.2% tahun ini menurut BI,1,diverse_spam
9165,Jual laptop bekas murah kondisi mulus spek tinggi nego sampai jadi,1,diverse_spam
9166,Promo diskon besar besaran akhir tahun semua produk 50% off,1,diverse_spam
9167,Jasa service AC murah bergaransi panggilan area Bandung sekitar,1,diverse_spam
9168,Buka lowongan kerja admin social media gaji 5 juta WFH boleh,1,diverse_spam
9169,Dijual motor bekas tahun 2020 KM rendah pajak hidup hubungi WA,1,diverse_spam
9170,Promo paket internet unlimited hanya 100rb per bulan daftar sekarang,1,diverse_spam
9171,Les privat matematika fisika untuk SMA dan mahasiswa tarif nego,1,diverse_spam
9172,Jual rumah murah lokasi strategis dekat tol dan mall 2 lantai,1,diverse_spam
9173,Tips diet sehat menurunkan berat badan 10kg dalam sebulan tanpa obat,1,diverse_spam
9174,Review skincare terbaru untuk kulit berminyak dan berjerawat ampuh,1,diverse_spam
9175,Cara mengatasi insomnia tidur nyenyak setiap malam tanpa obat tidur,1,diverse_spam
9176,Olahraga terbaik untuk membentuk sixpack dalam 30 hari di rumah,1,diverse_spam
9177,Rekomendasi vitamin terbaik untuk meningkatkan daya tahan tubuh,1,diverse_spam
9178,Cara memutihkan gigi secara alami dalam 7 hari tanpa ke dokter,1,diverse_spam
9179,Tips belajar efektif untuk mahasiswa menjelang ujian akhir semester,1,diverse_spam
9180,Cara mendapatkan beasiswa S2 ke luar negeri panduan lengkap,1,diverse_spam
9181,Review universitas terbaik di Indonesia peringkat QS World,1,diverse_spam
9182,Pengalaman magang di perusahaan startup Silicon Valley sangat berharga,1,diverse_spam
9183,Cara mengerjakan skripsi cepat dalam 1 bulan tanpa stress,1,diverse_spam
9184,Tutorial membuat website dengan WordPress untuk pemula gratis,1,diverse_spam
9185,Investasi saham untuk pemula cara beli saham di bursa efek Indonesia,1,diverse_spam
9186,Tips menabung 10 juta per bulan dengan gaji UMR bisa kok,1,diverse_spam
9187,Review aplikasi trading crypto terbaik untung besar modal kecil,1,diverse_spam
9188,Cara mengajukan KPR rumah pertama syarat dan prosedur lengkap,1,diverse_spam
9189,Bisnis sampingan yang menghasilkan pasif income dari rumah,1,diverse_spam
9190,Analisis teknikal saham BBCA target harga bulan depan naik 15%,1,diverse_spam
9191,Hari ini cuaca cerah sekali matahari bersinar terang di langit biru,1,diverse_spam
9192,Kucing saya lucu sekali suka tidur di atas keyboard laptop,1,diverse_spam
9193,Apakah alien itu nyata menurut penelitian NASA ada kemungkinan besar,1,diverse_spam
9194,Mimpi aneh tadi malam tentang terbang ke bulan naik sepeda,1,diverse_spam
9195,Kenapa langit biru dan air laut asin pertanyaan anak kecil yang sulit,1,diverse_spam
9196,Hari Senin selalu membuat malas kerja siapa yang setuju,1,diverse_spam
9197,Hujan terus menerus di Bandung sejak kemarin banjir dimana-mana,1,diverse_spam
9198,Macet parah di tol Jakarta Bandung butuh 6 jam perjalanan,1,diverse_spam
9199,BUY VIAGRA ONLINE CHEAP DISCOUNT FREE SHIPPING,1,diverse_spam
9200,CLICK HERE WIN FREE IPHONE 15 PRO MAX LIMITED,1,diverse_spam
9201,Make money online work from home earn $5000 weekly guaranteed,1,diverse_spam
9202,Casino online terpercaya bonus 100% deposit pertama withdraw cepat,1,diverse_spam
9203,Forex trading robot profit 99% tanpa loss automated system,1,diverse_spam
9204,Slot online gacor RTP tertinggi maxwin hari ini jp besar,1,diverse_spam
9205,Togel online terpercaya pasaran lengkap diskon besar hadiah fantastis,1,diverse_spam
9206,URGENT claim your lottery prize $1000000 click link now,1,diverse_spam
9207,Free followers Instagram TikTok real no bot guaranteed,1,diverse_spam
9208,Hack WiFi password free download software crack terbaru,1,diverse_spam
9209,Weight loss pills guaranteed results no exercise needed,1,diverse_spam
9210,Russian brides waiting for you signup free today,1,diverse_spam
9211,Your bank account compromised verify now click link urgent,1,diverse_spam
9212,Join telegram group exclusive signals crypto pump profit,1,diverse_spam
9213,Forward pesan ini ke 10 orang atau kena sial 7 tahun,1,diverse_spam
9214,BREAKING NEWS ini bukan hoax share sebelum dihapus pemerintah,1,diverse_spam
9215,Doa pagi ini semoga rezeki lancar bagi yang like dan share amin,1,diverse_spam
9216,Tag 5 teman kamu yang suka makan dan menang hadiah jutaan rupiah,1,diverse_spam
9217,Info penting dari rumah sakit jangan makan mie instan bahaya kanker,1,diverse_spam
9218,Jadwal sholat hari ini untuk wilayah Bandung dan sekitarnya,1,diverse_spam
9219,Ceramah ustadz terkenal tentang sabar dalam menghadapi cobaan hidup,1,diverse_spam
9220,Renungan harian firman Tuhan untuk memulai hari dengan semangat,1,diverse_spam
9221,Komplain layanan GoJek driver tidak sopan bintang 1,1,diverse_spam
9222,Review buruk Tokopedia barang tidak sesuai deskripsi minta refund,1,diverse_spam
9223,PLN mati lagi padahal sudah bayar tagihan listrik mahal,1,diverse_spam
9224,Internet Indihome lemot lagi speed test cuma dapat 2 Mbps,1,diverse_spam
9225,Keluhan pelayanan BPJS antrian panjang 3 jam tidak dilayani,1,diverse_spam
